"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.66747907865187e-09,0.871359754597266,0.544,0.5,4.06631448120045e-05,"23","Paip2"
1.77251871655843e-09,0.994461276046484,0.27,0.188,4.32246414219938e-05,"23","Pnkd"
2.5998093426964e-09,1.15456213103237,0.404,0.31,6.33989506309945e-05,"23","Cenpx"
2.8196562558479e-09,0.944397867615218,0.533,0.487,6.87601374551069e-05,"23","Ndufv2"
2.97964569737851e-09,0.874681505803141,0.267,0.171,7.26616399762724e-05,"23","Clmn"
3.03962809444034e-09,1.01382493550483,0.42,0.337,7.4124370711022e-05,"23","Wdr83os"
3.68579594212248e-09,0.685956842063871,0.784,0.67,8.98818198445989e-05,"23","Atp5g3"
3.70023912850138e-09,0.78390089411368,0.35,0.259,9.02340313876347e-05,"23","Smpdl3a"
4.75465789864097e-09,0.909093733284842,0.514,0.421,0.000115947087516259,"23","Smim14"
4.87271813182024e-09,1.1126147829248,0.313,0.217,0.000118826104362568,"23","Mettl9"
8.26954295855087e-09,0.932840111320046,0.315,0.237,0.000201661074587221,"23","Echs1"
8.88306281573317e-09,0.31056863294082,0.864,0.724,0.000216622369824469,"23","Ndfip1"
9.53108166409184e-09,0.710922667844536,0.612,0.545,0.000232424957460544,"23","Ndufab1"
9.8621342666279e-09,0.603051119751205,0.307,0.223,0.000240498006225988,"23","Socs2"
1.08627617449097e-08,1.00602324612552,0.292,0.222,0.000264899307911368,"23","Mtln"
1.13870945328333e-08,0.462788352556968,0.884,0.794,0.000277685687277672,"23","Lamp1"
1.66215519036539e-08,0.316175512985498,0.979,0.952,0.000405333164722504,"23","Myl6"
1.84892783202141e-08,1.11944937097524,0.356,0.263,0.000450879541116741,"23","Mettl26"
2.09048100772311e-08,0.709934362607161,0.363,0.282,0.000509784698543358,"23","Sypl"
2.19248710880705e-08,0.912498278431236,0.508,0.453,0.000534659906353688,"23","Ndufb6"
2.29240723307233e-08,0.41830917435418,0.926,0.845,0.00055902642785702,"23","Ndufa13"
2.66338168310323e-08,0.897597524724594,0.378,0.315,0.000649492257241552,"23","Tmbim4"
3.4223717911611e-08,0.581423867480116,0.8,0.71,0.000834579584992546,"23","Ndufb7"
3.49504954741536e-08,0.434671971615696,0.85,0.751,0.00085230278263271,"23","Selenow"
4.84627051696053e-08,1.10729552401445,0.253,0.146,0.00118181152826599,"23","Rassf3"
6.48318323275598e-08,0.856959137840272,0.333,0.272,0.00158098906313987,"23","Ube2a"
6.61874767299338e-08,1.06005160192943,0.335,0.259,0.00161404780753617,"23","Bola3"
7.12025711240853e-08,0.67549099895891,0.499,0.437,0.00173634589943194,"23","Cisd1"
7.18784500381606e-08,1.05602271321878,0.292,0.212,0.00175282788263058,"23","Coq2"
8.65501108982521e-08,0.390053987803735,0.926,0.84,0.00211061100436477,"23","Cox5a"
9.93169744297368e-08,0.455175616502146,0.886,0.825,0.00242194373844356,"23","Ppib"
1.07792180919902e-07,0.710983296758674,0.605,0.552,0.00262862012391274,"23","Psmb6"
1.08822871103664e-07,0.950859227203138,0.308,0.237,0.00265375453473396,"23","Rab25"
1.12868032212189e-07,1.10083155134813,0.318,0.226,0.00275239983352644,"23","Tm2d1"
1.27170263767534e-07,0.343138140150524,0.968,0.941,0.00310117405223508,"23","Naca"
1.28701515650219e-07,0.800126206048827,0.488,0.457,0.00313851516064623,"23","Mrps14"
1.44203203064305e-07,1.02518971779125,0.455,0.412,0.00351653930992615,"23","Cct7"
1.48671555516104e-07,0.903436835811791,0.297,0.238,0.00362550455281572,"23","Naa50"
1.73442992176702e-07,0.697569187113186,0.512,0.502,0.00422958080722106,"23","Ndufs6"
1.94306479590012e-07,0.392187723331955,0.932,0.883,0.00473835781128204,"23","Sem1"
2.14324626070824e-07,1.02505382570518,0.447,0.384,0.00522652033136312,"23","Chmp5"
2.22812572444889e-07,0.336092345006158,0.262,0.166,0.00543350739164107,"23","Gm2a"
2.84857312292386e-07,0.512052110594105,0.882,0.803,0.00694653041756212,"23","Psma7"
3.57323133566314e-07,0.453709790471478,0.656,0.608,0.00871368193514814,"23","Ndufb5"
3.83764407665401e-07,0.411450952634207,0.686,0.629,0.00935847884532846,"23","Bri3"
4.90672492271617e-07,0.701304915967295,0.319,0.22,0.0119655393965357,"23","Klf9"
1.44011980230802e-06,0.653567069661108,0.505,0.506,0.0351187614990834,"23","Ost4"
1.445694536187e-06,0.6616027385202,0.333,0.244,0.0352547069594561,"23","H2-T23"
1.75253172723574e-06,0.979450249955288,0.408,0.337,0.0427372387003707,"23","1110008P14Rik"
1.89277115989956e-06,0.929861774457337,0.281,0.217,0.0461571175053106,"23","Mrps34"
2.3445583182493e-06,0.764984558762142,0.517,0.467,0.0571743991488275,"23","Arhgap5"
2.5231774640721e-06,0.839728886531757,0.301,0.213,0.0615302056388622,"23","Fdx1"
3.75520435139619e-06,0.684749722845211,0.489,0.449,0.0915744133131474,"23","Ppdpf"
3.78125393004184e-06,0.522809719654487,0.285,0.196,0.0922096583380003,"23","Bhlhe40"
3.8363112924112e-06,0.847138378155749,0.399,0.322,0.0935522871767395,"23","Actn4"
4.64614160062102e-06,0.93175704021629,0.318,0.248,0.113300809072744,"23","Churc1"
5.00828174203977e-06,0.369391031945479,0.833,0.736,0.122131958561382,"23","Rabac1"
6.23753542903507e-06,0.441739751151918,0.941,0.972,0.152108538972449,"23","Gm42418"
6.63964885413181e-06,0.440883413523437,0.874,0.805,0.161914476956858,"23","Atp5a1"
8.56756912050949e-06,0.686543664365322,0.446,0.435,0.208928740572745,"23","Mien1"
9.55116478132135e-06,0.261913005062516,0.282,0.213,0.232914704357302,"23","Lmna"
1.32002826312706e-05,0.362768148487398,0.565,0.487,0.321902092246164,"23","Laptm4a"
1.52710929013822e-05,0.468506759828157,0.658,0.572,0.372400871493106,"23","Ssr4"
1.74203061814282e-05,0.990976118951678,0.424,0.36,0.424811586540307,"23","Mrpl14"
1.7603791879708e-05,1.17742149065727,0.342,0.268,0.42928606877856,"23","Sel1l"
1.85815027203582e-05,0.413420065239675,0.846,0.767,0.453128525338656,"23","Atp5o"
2.52989387959691e-05,0.648093248168481,0.438,0.435,0.616939921478503,"23","Eif3i"
2.76602841030733e-05,0.813333259868612,0.286,0.216,0.674523688137544,"23","Gnaq"
3.84541158648108e-05,0.51476856796005,0.643,0.567,0.937742069479275,"23","Ndufa5"
3.85594224917435e-05,0.467092968364629,0.393,0.368,0.940310076883657,"23","Psme2"
4.8255152328563e-05,0.749621199739344,0.256,0.19,1,"23","Nipal2"
4.84201024597807e-05,0.591779036044911,0.404,0.322,1,"23","Tuba1b"
5.35421910921534e-05,0.345385843840563,0.571,0.557,1,"23","Pdap1"
5.58377961903793e-05,1.0582743206679,0.303,0.233,1,"23","Impa1"
6.08845362957824e-05,0.805361734256597,0.314,0.261,1,"23","Hsd17b10"
6.36097824688038e-05,0.612094725054388,0.353,0.292,1,"23","Nenf"
6.47431422029674e-05,0.376427744150144,0.407,0.343,1,"23","Pmepa1"
7.05108458768226e-05,0.510856059168217,0.74,0.669,1,"23","Rab2a"
7.19926639183628e-05,0.840922103295049,0.292,0.255,1,"23","Setd3"
9.29502630755222e-05,0.833608330759585,0.28,0.224,1,"23","Ak2"
9.46109300595516e-05,0.684151911710833,0.473,0.444,1,"23","Ghitm"
0.000100292212877927,0.639389981017651,0.607,0.563,1,"23","Ndufa3"
0.000109192271512879,0.844480394056648,0.288,0.235,1,"23","H1f0"
0.000138428942622082,0.450607358930295,0.292,0.242,1,"23","Dnajb1"
0.000160741157711469,0.683721770505806,0.328,0.299,1,"23","Naxd"
0.000163439173013563,0.845449427123577,0.301,0.244,1,"23","Hmgn5"
0.000278610597177391,0.762446424023439,0.33,0.279,1,"23","Twf1"
0.000321698310131667,0.464769595768456,0.676,0.632,1,"23","Eif3h"
0.000334892320826795,0.255942909347474,0.825,0.765,1,"23","Cdc42"
0.000349399260263958,0.754990861863478,0.313,0.303,1,"23","Pin4"
0.000377050391404213,0.6976689037574,0.434,0.42,1,"23","Psmd12"
0.000389129590815827,0.935933730149237,0.351,0.287,1,"23","Golph3"
0.000474550185724323,0.789100925970698,0.267,0.23,1,"23","Mrpl53"
0.000476675789245791,0.812127497123215,0.252,0.222,1,"23","Mrpl13"
0.000520803811895381,0.733358222747582,0.308,0.267,1,"23","March5"
0.000632117092211075,0.406742632925549,0.75,0.693,1,"23","Psmb1"
0.00070466659511133,1.08431696102711,0.252,0.178,1,"23","Stx8"
0.000768819489748058,0.275889926970084,0.35,0.278,1,"23","Runx1"
0.000850341084777845,0.676567412599262,0.277,0.231,1,"23","2610507B11Rik"
0.000981413834097989,0.602707420061695,0.265,0.239,1,"23","Naxe"
0.00100719720815431,0.683356664921696,0.339,0.313,1,"23","Pet100"
0.00107977652309901,0.834063098024392,0.273,0.224,1,"23","Mvb12a"
0.00110067141816966,0.274396244770206,0.667,0.647,1,"23","Psmb3"
0.00124316656485354,0.811114416544897,0.382,0.33,1,"23","Eny2"
0.00125484177009376,0.693194521675142,0.489,0.471,1,"23","Uqcrfs1"
0.00128881956131065,0.615960287273734,0.469,0.489,1,"23","Psmb2"
0.0013136742361089,0.337723944554946,0.934,0.878,1,"23","Atp5b"
0.00147479229725953,0.734416475263247,0.425,0.4,1,"23","Tmem256"
0.00176496479939171,0.297008429879666,0.393,0.501,1,"23","Metap2"
0.00183925119156369,0.764770587718903,0.345,0.327,1,"23","Rbis"
0.00195556860362235,0.50947736268842,0.489,0.467,1,"23","Tpd52"
0.00272193392403074,0.335028428837673,0.742,0.686,1,"23","Psma3"
0.00282786719287835,0.291848300241893,0.261,0.329,1,"23","Vapb"
0.00299680548312542,0.475160628264443,0.633,0.616,1,"23","Arf1"
0.0030013978143005,0.437436721170267,0.638,0.616,1,"23","Vdac2"
0.0030658808614132,0.573675889953196,0.31,0.279,1,"23","Lman1"
0.00325759394619234,0.756362741177089,0.289,0.278,1,"23","Vti1b"
0.00512273973858102,0.79077393801227,0.265,0.23,1,"23","Prdx3"
0.00536398467600353,0.798961886415056,0.291,0.26,1,"23","Paics"
0.00555409169330513,0.628067056103264,0.374,0.358,1,"23","Srsf9"
0.00661642713148277,0.612966474795047,0.386,0.364,1,"23","Tmem160"
0.00695745354648095,0.257120450858251,0.237,0.289,1,"23","Ccdc124"
0.00940188487413537,0.255242801692567,0.477,0.427,1,"23","Gnb2"
0,14.5058394456955,0.999,0.003,0,"24","Bpifb9a"
0,14.0480319847076,0.997,0.004,0,"24","Bpifb9b"
0,12.9304152219702,0.991,0.002,0,"24","2310003L06Rik"
0,13.9035172413714,0.972,0.001,0,"24","Bpifb5"
0,11.9497739557188,0.969,0.001,0,"24","Cabs1"
0,5.26351571442785,0.954,0.031,0,"24","Pigr"
0,5.62081995927816,0.992,0.1,0,"24","Wfdc18"
0,4.85446301331835,0.97,0.085,0,"24","Qsox1"
5.68313022666982e-308,13.0663655603914,0.888,0.001,1.3858881370757e-303,"24","Odam"
5.59459038683411e-303,3.91832660442235,0.98,0.183,1.36429681173337e-298,"24","Nupr1"
1.324449081978e-276,2.97443214424202,0.968,0.304,3.22980153131154e-272,"24","Xbp1"
3.87549106820335e-273,2.68963001847716,0.997,0.525,9.4507725189207e-269,"24","Rrbp1"
6.5205928810677e-271,3.12889595511746,0.953,0.143,1.59011177997717e-266,"24","Aqp5"
8.88753974041179e-270,3.06526276973083,0.965,0.411,2.16731544109682e-265,"24","Sec11c"
3.59960461379946e-263,4.54225421500131,0.871,0.081,8.77799581121135e-259,"24","Asns"
1.49934433642441e-256,3.57631016907573,0.911,0.167,3.65630109880456e-252,"24","Soat1"
4.13767059418158e-249,3.89275229409864,0.827,0.065,1.00901235109712e-244,"24","Snhg18"
5.03727919962142e-249,2.93589064677666,0.942,0.189,1.22839090561968e-244,"24","Phlda1"
3.68923949723733e-242,4.20690958160396,0.816,0.072,8.99657943796295e-238,"24","Copz2"
1.83267959938731e-241,5.46926690268363,0.765,0.026,4.4691724710659e-237,"24","Fut9"
2.55581183730163e-239,3.13254544816016,0.915,0.227,6.23260274644375e-235,"24","Nucb2"
7.76655876714125e-234,3.14730468316972,0.898,0.217,1.89395302095506e-229,"24","Gfpt1"
2.69126798501277e-233,5.44804671011208,0.773,0.024,6.56292610825214e-229,"24","Fkbp11"
4.92614926063841e-233,3.05792192273909,0.904,0.242,1.20129075869928e-228,"24","Tmed3"
3.93228549906822e-231,2.60726470358622,0.939,0.353,9.58927141802775e-227,"24","P4hb"
7.08131470649021e-222,3.85637005688184,0.762,0.073,1.7268494043247e-217,"24","Rcn1"
8.27361177832552e-212,10.9957610087361,0.666,0,2.01760296826246e-207,"24","Smr3a"
2.96525694433337e-211,2.65050597456992,0.893,0.273,7.23107558445135e-207,"24","Lman1"
3.07369716307101e-204,2.14797542119732,0.913,0.185,7.49551790186495e-200,"24","Cd24a"
2.75253550323138e-201,2.86282541525886,0.703,0.032,6.71233307818004e-197,"24","Plet1"
3.92613933105384e-200,7.38638248441082,0.646,0.005,9.57428337270789e-196,"24","Derl3"
6.67227225872599e-200,2.12846430171577,0.945,0.57,1.62710031301292e-195,"24","Ssr4"
6.77975718329029e-197,6.48977951824602,0.686,0.042,1.65331158671717e-192,"24","A2ml1"
2.34753953767625e-191,3.35576648873018,0.753,0.068,5.7247099165773e-187,"24","Lrrc26"
1.43048971119055e-186,2.07859101721502,0.917,0.39,3.48839220970928e-182,"24","Dnajc3"
9.73895036989913e-186,1.87395679448215,0.954,0.65,2.3749404372036e-181,"24","Sec61b"
1.13956176465412e-184,2.22842421591817,0.885,0.319,2.77893531928555e-180,"24","Tram1"
1.08563863368031e-180,1.63792245004945,0.921,0.157,2.64743837209281e-176,"24","Fxyd3"
1.66510028783369e-172,3.17062713901845,0.713,0.084,4.06051356191124e-168,"24","Kcnk1"
1.28920560969276e-171,2.92543656030391,0.758,0.145,3.14385679979676e-167,"24","Eif4ebp1"
2.30220857996102e-170,2.02281398749123,0.902,0.426,5.61416584309293e-166,"24","Serp1"
6.46619367539303e-170,2.87117388216612,0.75,0.161,1.57684598968134e-165,"24","Sec23b"
2.27053603605468e-168,2.25378324935859,0.712,0.067,5.53692917752294e-164,"24","Cldn10"
8.48699033307441e-165,3.82507029056352,0.628,0.05,2.06963746262353e-160,"24","Gdpd1"
2.36200657923123e-163,6.55246599175755,0.57,0.008,5.75998924411327e-159,"24","Pycr1"
4.60564902016053e-159,3.17813852853434,0.675,0.086,1.12313357005635e-154,"24","Phgdh"
8.73662402773161e-158,3.23230815857813,0.661,0.069,2.13051313540263e-153,"24","Isl1"
3.19010586571156e-157,1.66410305650184,0.917,0.511,7.7793921641242e-153,"24","Krtcap2"
5.15324582825826e-152,1.47582380896165,0.844,0.223,1.25667052767906e-147,"24","S100a1"
7.65579543848728e-148,4.02436541434796,0.559,0.03,1.86694227562951e-143,"24","Tpd52l1"
1.40359795490948e-147,1.91668129767474,0.619,0.059,3.42281397284225e-143,"24","Serpinb11"
9.55735351139722e-146,7.39715362368191,0.492,0.003,2.33065622728933e-141,"24","Bhlha15"
1.40622680214846e-143,2.51793711738373,0.73,0.16,3.42922467971924e-139,"24","Tmem238"
1.4779998007334e-143,6.53514806348961,0.522,0.006,3.60425031406848e-139,"24","Agt"
1.30141110027538e-141,2.95361005434839,0.619,0.088,3.17362110913153e-137,"24","Carhsp1"
4.30358796918264e-141,1.60283652096699,0.879,0.324,1.04947296216488e-136,"24","Pdcd4"
1.31552600890902e-140,2.88822934328354,0.568,0.053,3.20804172532552e-136,"24","Elf5"
1.07044111589405e-139,1.57572786265782,0.944,0.489,2.61037770521923e-135,"24","Nme2"
2.13985457761107e-139,2.69285768051714,0.677,0.13,5.21824937296235e-135,"24","Pla2g12a"
1.4185502449494e-135,2.83179934041977,0.665,0.124,3.45927662733362e-131,"24","Creb3l1"
9.16823107337719e-135,1.52368555710419,0.916,0.461,2.23576482955376e-130,"24","H2afj"
1.11637607553325e-134,1.97573320943411,0.784,0.27,2.72239469779539e-130,"24","H13"
9.68828197548262e-132,7.67897400136359,0.487,0.006,2.36258444254119e-127,"24","Pip"
5.09483014415807e-131,6.99359345411187,0.459,0.004,1.24242527895439e-126,"24","Aldh1l2"
1.10284841832828e-128,1.62214920627565,0.865,0.452,2.68940615293535e-124,"24","Manf"
7.78132753953135e-127,1.20872880952914,0.953,0.687,1.89755453379012e-122,"24","Spcs2"
1.53248472461499e-126,4.15918692256189,0.507,0.029,3.7371172494461e-122,"24","Fam174b"
2.67033952841066e-123,3.46732538643194,0.523,0.046,6.51188997398223e-119,"24","Mlph"
1.44393307931404e-122,1.88199216817324,0.795,0.309,3.52117520721523e-118,"24","Ostc"
4.17888048147446e-122,2.73046614611939,0.603,0.111,1.01906179421236e-117,"24","Arfgap3"
1.21022450837509e-121,2.61825559761455,0.642,0.133,2.95125348612349e-117,"24","Trabd"
1.37751141091981e-119,1.72631108947984,0.717,0.179,3.35919932666904e-115,"24","Chpt1"
7.35870420598547e-119,2.28945455152356,0.661,0.142,1.79449360767162e-114,"24","Slc31a2"
2.57412326166772e-118,1.61577904733647,0.86,0.429,6.2772569859029e-114,"24","Srpr"
2.49285841989218e-117,3.47766180221578,0.499,0.033,6.07908454274908e-113,"24","Slc39a8"
1.43530175204106e-116,4.58152894960396,0.459,0.017,3.50012685252732e-112,"24","Kdelr3"
9.29251780659366e-116,3.34117631313132,0.504,0.057,2.26607339231593e-111,"24","Nudt22"
4.04314974352471e-115,2.35336854035015,0.623,0.145,9.85962496455935e-111,"24","Arfgef3"
5.81510975508728e-114,0.300860054597838,0.672,0.123,1.41807266487558e-109,"24","Pglyrp1"
6.20876931317851e-114,3.22844364897447,0.569,0.075,1.51407048471171e-109,"24","Plpp5"
1.64036684977909e-112,2.29280300806604,0.581,0.098,4.0001985998713e-108,"24","Gm16136"
2.63403647216227e-112,1.12396649019767,0.996,0.89,6.42336134101491e-108,"24","Rplp0"
6.02064956211214e-112,1.55389187253361,0.865,0.44,1.46819560221667e-107,"24","Tmed9"
7.36228335712625e-112,2.26301527816461,0.652,0.178,1.79536641946881e-107,"24","Sdf2l1"
2.53725805058132e-111,11.8752488239344,0.417,0,6.18735748214761e-107,"24","Sval2"
9.84134447283434e-110,2.54631710467491,0.558,0.074,2.39991026314538e-105,"24","Atp2a3"
1.78395261356655e-108,0.277214457038391,0.835,0.218,4.35034684344338e-104,"24","Krt18"
3.15310368259135e-108,1.01873727549163,0.985,0.836,7.68915864036726e-104,"24","Rpl36al"
4.60142373638939e-108,1.79870787589175,0.744,0.283,1.12210319235592e-103,"24","Mydgf"
8.24560054440655e-108,3.234964567672,0.506,0.06,2.01077214875898e-103,"24","Gmppb"
4.38949596531506e-107,2.56054573380598,0.535,0.084,1.07042248610173e-102,"24","Rab27b"
4.65897975786163e-107,4.43766049878599,0.422,0.02,1.13613880375214e-102,"24","AI463170"
1.36211400329735e-106,1.24396492465525,0.903,0.627,3.32165120844092e-102,"24","Rps27l"
1.8428703187158e-106,2.32026250271067,0.595,0.135,4.49402355922036e-102,"24","Galnt7"
1.83617509120623e-105,1.31953475371362,0.955,0.703,4.47769657741551e-101,"24","Gm10076"
2.33848861221435e-104,2.91567972329149,0.544,0.081,5.70263832974591e-100,"24","Bckdk"
8.04743935338793e-104,1.65925393355716,0.786,0.312,1.96244856071718e-99,"24","Nme1"
1.32819112240727e-103,3.1520573866583,0.491,0.059,3.23892687110236e-99,"24","Srm"
2.00970762379334e-102,1.75660688454664,0.712,0.255,4.90087301138243e-98,"24","Fndc3a"
9.53052618210307e-102,0.85769251755901,0.999,0.989,2.32411411476765e-97,"24","Eef1a1"
1.00335984859679e-101,1.89343143547413,0.663,0.205,2.44679332678814e-97,"24","Dnajc1"
4.21119820730252e-101,2.29518579904709,0.607,0.138,1.02694279483279e-96,"24","Dnajc25"
7.84915777764269e-101,1.72793385495912,0.659,0.157,1.91409561565595e-96,"24","S100a16"
1.13834062797722e-100,2.96460482748624,0.461,0.036,2.77595745538524e-96,"24","Cited4"
4.93337919668642e-100,3.05599261960607,0.476,0.062,1.20305385090395e-95,"24","Bcat2"
1.25463843193761e-99,1.91041452539235,0.588,0.127,3.05956128012306e-95,"24","Tcim"
2.12567028544151e-99,1.23369093906083,0.85,0.504,5.18365955807767e-95,"24","Srp9"
2.71381760122952e-99,3.93379131509999,0.411,0.022,6.6179156023583e-95,"24","Asgr1"
1.14407944840129e-98,3.94205905650089,0.423,0.023,2.78995214287139e-94,"24","Kctd14"
1.17851148894324e-98,2.46462129295859,0.542,0.106,2.87391811693699e-94,"24","Nans"
1.33349752970578e-98,2.18086372762953,0.606,0.156,3.25186707594052e-94,"24","5330417C22Rik"
6.0308703763446e-98,3.31428527604467,0.48,0.055,1.47068804997539e-93,"24","Gne"
1.49597818775939e-97,3.31141411836581,0.431,0.032,3.64809240867005e-93,"24","BC006965"
2.74248704869241e-97,2.19054773137078,0.602,0.162,6.68782891694132e-93,"24","Uba5"
5.25799298826138e-97,1.04240276612423,0.943,0.639,1.28221417011742e-92,"24","Hdlbp"
7.71408172304843e-97,1.09185517046175,0.455,0.054,1.88115596898259e-92,"24","Tex15"
9.97626335329834e-97,2.62038299855463,0.563,0.114,2.43281158133533e-92,"24","Pmm2"
1.12794324499079e-95,7.56277491592327,0.367,0.002,2.75060239723455e-91,"24","Gjb1"
1.70208611490045e-94,2.04708002805476,0.664,0.199,4.15070719979624e-90,"24","Alg5"
5.95712927744604e-94,5.69578649375199,0.362,0.007,1.45270554559799e-89,"24","Egf"
1.07578972204075e-93,2.54892435121891,0.491,0.089,2.62342081616857e-89,"24","Mettl1"
2.03527276499701e-93,1.63191639640529,0.597,0.114,4.96321616472171e-89,"24","Cdo1"
6.18475692767955e-92,2.61954487399441,0.476,0.085,1.50821482438394e-87,"24","Slc17a5"
6.14139235155076e-91,1.31941835100999,0.868,0.465,1.49763993884917e-86,"24","Rexo2"
2.56764854227193e-90,1.5203925025436,0.599,0.142,6.26146773518433e-86,"24","Six3"
2.2627294978404e-89,3.7423212807448,0.39,0.031,5.51789215343359e-85,"24","Pex11g"
4.22874660174856e-89,1.70242298434928,0.686,0.264,1.0312221463024e-84,"24","Sel1l"
2.61911233482316e-88,1.55703985522957,0.688,0.228,6.38696733969976e-84,"24","Plcb4"
4.40422644239855e-88,0.837273165701697,0.895,0.335,1.07401466024331e-83,"24","Cd63"
1.81456604777224e-87,1.96166605126003,0.562,0.154,4.42500076409739e-83,"24","Gadd45g"
2.7304465926929e-86,1.29205330388531,0.589,0.127,6.65846706094091e-82,"24","Krt23"
8.80234287168699e-86,2.12554650074523,0.426,0.046,2.14653933268959e-81,"24","Slc5a8"
1.75903448168087e-85,1.82097515320421,0.657,0.204,4.28958148702697e-81,"24","Magt1"
1.70193714988562e-84,1.18163459801008,0.805,0.375,4.15034393371108e-80,"24","Herpud1"
6.55398127346034e-84,2.50657225519105,0.521,0.108,1.59825387334604e-79,"24","Tsta3"
3.18328369134071e-83,1.84074690883985,0.614,0.209,7.76275560970346e-79,"24","Sec61a1"
